sent,identifier,headline,param_awareness_level,param_awareness_type,standardized_type,weather_pattern,headline_category
2021-12-06 17:18:30+00:00,2.49.0.1.372.0.211206171830.556398, warning for ,4; red; Extreme,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-06 22:04:12+00:00,2.49.0.1.372.0.211206220412.806502, warning for ,4; red; Extreme,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-07 05:24:22+00:00,2.49.0.1.372.0.211207052422.241074, warning for ,4; red; Extreme,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-07 06:58:37+00:00,2.49.0.1.372.0.211207065837.408678, warning for ,4; red; Extreme,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-07 07:30:46+00:00,2.49.0.1.372.0.211207073046.413424, warning for ,4; red; Extreme,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-07 09:36:19+00:00,2.49.0.1.372.0.211207093619.668058, warning for ,4; red; Extreme,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-07 12:07:22+00:00,2.49.0.1.372.0.211207120722.152460, warning for ,4; red; Extreme,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-07 17:41:07+00:00,2.49.0.1.372.0.211207174107.618473, warning for ,4; red; Extreme,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-07 21:11:29+00:00,2.49.0.1.372.0.211207211129.120852, warning for ,4; red; Extreme,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-08 00:20:05+00:00,2.49.0.1.372.0.211208002005.181531, warning for ,4; red; Extreme,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-08 05:36:13+00:00,2.49.0.1.372.0.211208053613.734602, warning for ,3; orange; Severe,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-08 10:04:38+00:00,2.49.0.1.372.0.211208100438.382292, warning for ,3; orange; Severe,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-08 11:33:38+00:00,2.49.0.1.372.0.211208113338.523239, warning for ,3; orange; Severe,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-08 12:26:29+00:00,2.49.0.1.372.0.211208122629.124712, warning for ,3; orange; Severe,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-08 13:42:35+00:00,2.49.0.1.372.0.211208134235.722906, warning for ,3; orange; Severe,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-10 16:24:33+00:00,2.49.0.1.372.0.211210162433.609523, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-10 17:11:39+00:00,2.49.0.1.372.0.211210171139.523030, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-10 22:56:17+00:00,2.49.0.1.372.0.211210225617.356594, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-11 05:25:49+00:00,2.49.0.1.372.0.211211052549.064017, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-11 12:07:28+00:00,2.49.0.1.372.0.211211120728.206612, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-11 12:35:31+00:00,2.49.0.1.372.0.211211123531.629081, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-11 23:04:52+00:00,2.49.0.1.372.0.211211230452.433424, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-12 05:25:36+00:00,2.49.0.1.372.0.211212052536.662110, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-12 11:57:46+00:00,2.49.0.1.372.0.211212115746.270584, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-12 17:24:59+00:00,2.49.0.1.372.0.211212172459.697559, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-13 13:51:03+00:00,2.49.0.1.372.0.211213135103.125237, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-14 05:37:56+00:00,2.49.0.1.372.0.211214053756.029326, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-18 10:58:31+00:00,2.49.0.1.372.0.211218105831.629972, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-18 11:56:23+00:00,2.49.0.1.372.0.211218115623.734116, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-18 15:56:05+00:00,2.49.0.1.372.0.211218155605.139960, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-18 15:59:11+00:00,2.49.0.1.372.0.211218155911.152319, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-18 17:39:29+00:00,2.49.0.1.372.0.211218173929.224755, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-18 23:17:00+00:00,2.49.0.1.372.0.211218231700.797437, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-19 05:47:13+00:00,2.49.0.1.372.0.211219054713.539936, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-19 22:39:00+00:00,2.49.0.1.372.0.211219223900.315259, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-19 22:47:13+00:00,2.49.0.1.372.0.211219224713.850049, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-20 03:02:33+00:00,2.49.0.1.372.0.211220030233.820526, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-20 03:07:25+00:00,2.49.0.1.372.0.211220030725.504520, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-20 06:16:18+00:00,2.49.0.1.372.0.211220061618.491385, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-21 11:28:06+00:00,2.49.0.1.372.0.211221112806.011970, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-21 11:31:21+00:00,2.49.0.1.372.0.211221113121.156406, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-21 17:13:30+00:00,2.49.0.1.372.0.211221171330.753125, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-21 23:18:48+00:00,2.49.0.1.372.0.211221231848.647320, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-22 05:35:44+00:00,2.49.0.1.372.0.211222053544.688785, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-22 05:36:58+00:00,2.49.0.1.372.0.211222053658.497640, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-22 07:28:10+00:00,2.49.0.1.372.0.211222072810.132062, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-24 11:23:35+00:00,2.49.0.1.372.0.211224112335.658334, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-24 12:06:19+00:00,2.49.0.1.372.0.211224120619.021881, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-24 16:33:41+00:00,2.49.0.1.372.0.211224163341.713416, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-24 23:04:57+00:00,2.49.0.1.372.0.211224230457.234880, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-25 05:21:10+00:00,2.49.0.1.372.0.211225052110.879368, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-25 11:27:37+00:00,2.49.0.1.372.0.211225112737.889921, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-25 11:34:37+00:00,2.49.0.1.372.0.211225113437.408687, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-25 11:45:36+00:00,2.49.0.1.372.0.211225114536.274960, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-25 17:07:21+00:00,2.49.0.1.372.0.211225170721.076149, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-25 17:16:16+00:00,2.49.0.1.372.0.211225171616.770695, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-26 15:38:15+00:00,2.49.0.1.372.0.211226153815.087948, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-26 16:22:55+00:00,2.49.0.1.372.0.211226162255.487439, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-26 17:42:32+00:00,2.49.0.1.372.0.211226174232.043646, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-26 23:15:57+00:00,2.49.0.1.372.0.211226231557.748291, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-27 05:09:13+00:00,2.49.0.1.372.0.211227050913.190150, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-27 05:13:25+00:00,2.49.0.1.372.0.211227051325.332082, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-27 11:55:10+00:00,2.49.0.1.372.0.211227115510.110700, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-29 11:25:04+00:00,2.49.0.1.372.0.211229112504.717258, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-29 12:14:47+00:00,2.49.0.1.372.0.211229121447.275167, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-29 12:16:27+00:00,2.49.0.1.372.0.211229121627.610116, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-29 16:17:17+00:00,2.49.0.1.372.0.211229161717.793109, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-29 17:36:50+00:00,2.49.0.1.372.0.211229173650.494157, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-29 17:37:53+00:00,2.49.0.1.372.0.211229173753.409455, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-29 18:09:31+00:00,2.49.0.1.372.0.211229180931.077980, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-29 22:18:10+00:00,2.49.0.1.372.0.211229221810.672172, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-30 05:36:25+00:00,2.49.0.1.372.0.211230053625.244747, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-30 12:08:31+00:00,2.49.0.1.372.0.211230120831.820485, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-30 17:05:47+00:00,2.49.0.1.372.0.211230170547.482275, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-30 23:18:33+00:00,2.49.0.1.372.0.211230231833.039551, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-31 11:16:18+00:00,2.49.0.1.372.0.211231111618.258243, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-31 14:44:51+00:00,2.49.0.1.372.0.211231144451.355759, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-31 14:48:47+00:00,2.49.0.1.372.0.211231144847.847503, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-31 14:50:01+00:00,2.49.0.1.372.0.211231145001.115155, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-31 17:05:46+00:00,2.49.0.1.372.0.211231170546.483270, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-31 21:15:53+00:00,2.49.0.1.372.0.211231211553.344265, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2021-12-31 22:58:11+00:00,2.49.0.1.372.0.211231225811.403886, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-01 05:28:47+00:00,2.49.0.1.372.0.220101052847.113371, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-02 10:54:21+00:00,2.49.0.1.372.0.220102105421.389986, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-02 11:48:51+00:00,2.49.0.1.372.0.220102114851.659043, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-02 16:56:43+00:00,2.49.0.1.372.0.220102165643.016108, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-02 23:05:51+00:00,2.49.0.1.372.0.220102230551.409161, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-02 23:10:36+00:00,2.49.0.1.372.0.220102231036.770491, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-03 05:37:27+00:00,2.49.0.1.372.0.220103053727.426469, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-03 11:15:01+00:00,2.49.0.1.372.0.220103111501.658486, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-03 12:37:06+00:00,2.49.0.1.372.0.220103123706.156313, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-04 17:06:51+00:00,2.49.0.1.372.0.220104170651.358710, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-04 17:45:14+00:00,2.49.0.1.372.0.220104174514.857060, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-04 22:04:07+00:00,2.49.0.1.372.0.220104220407.670907, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-05 05:20:09+00:00,2.49.0.1.372.0.220105052009.237937, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-05 13:06:09+00:00,2.49.0.1.372.0.220105130609.425132, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-05 13:16:37+00:00,2.49.0.1.372.0.220105131637.568684, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-05 17:38:23+00:00,2.49.0.1.372.0.220105173823.455007, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-05 17:40:00+00:00,2.49.0.1.372.0.220105174000.370907, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-06 05:48:12+00:00,2.49.0.1.372.0.220106054812.349303, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-06 11:17:37+00:00,2.49.0.1.372.0.220106111737.586613, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-06 16:23:21+00:00,2.49.0.1.372.0.220106162321.464905, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-06 23:40:17+00:00,2.49.0.1.372.0.220106234017.159462, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-07 05:54:41+00:00,2.49.0.1.372.0.220107055441.464035, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-07 06:20:35+00:00,2.49.0.1.372.0.220107062035.887478, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-07 06:34:26+00:00,2.49.0.1.372.0.220107063426.846372, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-07 06:50:20+00:00,2.49.0.1.372.0.220107065020.057376, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-07 07:41:33+00:00,2.49.0.1.372.0.220107074133.839661, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-12 11:11:55+00:00,2.49.0.1.372.0.220112111155.635987, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-12 11:33:13+00:00,2.49.0.1.372.0.220112113313.865432, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-12 17:27:17+00:00,2.49.0.1.372.0.220112172717.893045, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-12 22:49:31+00:00,2.49.0.1.372.0.220112224931.058458, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-13 05:27:15+00:00,2.49.0.1.372.0.220113052715.284102, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-28 14:07:01+00:00,2.49.0.1.372.0.220128140701.190311, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-28 17:35:44+00:00,2.49.0.1.372.0.220128173544.503871, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-28 23:25:00+00:00,2.49.0.1.372.0.220128232500.543233, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-29 00:51:11+00:00,2.49.0.1.372.0.220129005111.355038, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-29 05:38:53+00:00,2.49.0.1.372.0.220129053853.038748, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-29 08:43:30+00:00,2.49.0.1.372.0.220129084330.224671, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-29 13:46:16+00:00,2.49.0.1.372.0.220129134616.308365, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-29 17:23:30+00:00,2.49.0.1.372.0.220129172330.637300, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-29 17:29:41+00:00,2.49.0.1.372.0.220129172941.304714, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-29 17:32:21+00:00,2.49.0.1.372.0.220129173221.549841, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-29 17:33:29+00:00,2.49.0.1.372.0.220129173329.856598, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-29 22:33:40+00:00,2.49.0.1.372.0.220129223340.527018, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-29 22:36:23+00:00,2.49.0.1.372.0.220129223623.110513, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-30 05:33:08+00:00,2.49.0.1.372.0.220130053308.488933, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-30 11:14:01+00:00,2.49.0.1.372.0.220130111401.400488, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-30 11:48:44+00:00,2.49.0.1.372.0.220130114844.416826, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-30 14:31:43+00:00,2.49.0.1.372.0.220130143143.481115, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-30 16:59:10+00:00,2.49.0.1.372.0.220130165910.204295, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-30 23:10:56+00:00,2.49.0.1.372.0.220130231056.812593, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-01-30 23:15:48+00:00,2.49.0.1.372.0.220130231548.286492, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-03 11:19:36+00:00,2.49.0.1.372.0.220203111936.860816, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-03 11:41:48+00:00,2.49.0.1.372.0.220203114148.279786, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-03 18:06:18+00:00,2.49.0.1.372.0.220203180618.526427, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-03 18:09:54+00:00,2.49.0.1.372.0.220203180954.574196, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-03 18:14:11+00:00,2.49.0.1.372.0.220203181411.893415, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-03 20:06:19+00:00,2.49.0.1.372.0.220203200619.487223, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-03 22:49:07+00:00,2.49.0.1.372.0.220203224907.690980, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-04 05:09:55+00:00,2.49.0.1.372.0.220204050955.795366, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-05 15:17:20+00:00,2.49.0.1.372.0.220205151720.785313, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-05 17:38:25+00:00,2.49.0.1.372.0.220205173825.242296, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-05 22:29:20+00:00,2.49.0.1.372.0.220205222920.802786, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-05 23:42:40+00:00,2.49.0.1.372.0.220205234240.347857, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-06 05:02:16+00:00,2.49.0.1.372.0.220206050216.317602, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-06 05:09:17+00:00,2.49.0.1.372.0.220206050917.090502, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-06 11:26:52+00:00,2.49.0.1.372.0.220206112652.892131, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-09 11:15:07+00:00,2.49.0.1.372.0.220209111507.672758, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-09 11:20:39+00:00,2.49.0.1.372.0.220209112039.855923, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-09 12:08:09+00:00,2.49.0.1.372.0.220209120809.265404, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-09 12:10:52+00:00,2.49.0.1.372.0.220209121052.768569, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-09 14:02:09+00:00,2.49.0.1.372.0.220209140209.557836, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-09 14:02:50+00:00,2.49.0.1.372.0.220209140250.469208, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-09 16:31:34+00:00,2.49.0.1.372.0.220209163134.302939, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-09 16:47:57+00:00,2.49.0.1.372.0.220209164757.218618, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-09 22:51:36+00:00,2.49.0.1.372.0.220209225136.492724, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-10 05:25:10+00:00,2.49.0.1.372.0.220210052510.192894, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-11 08:45:16+00:00,2.49.0.1.372.0.220211084516.473097, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-11 17:15:39+00:00,2.49.0.1.372.0.220211171539.268324, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-12 00:00:14+00:00,2.49.0.1.372.0.220212000014.632983, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-12 05:35:05+00:00,2.49.0.1.372.0.220212053505.428752, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-12 11:49:13+00:00,2.49.0.1.372.0.220212114913.809501, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-12 11:58:53+00:00,2.49.0.1.372.0.220212115853.343089, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-12 14:15:43+00:00,2.49.0.1.372.0.220212141543.337920, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-12 16:59:53+00:00,2.49.0.1.372.0.220212165953.444946, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-12 17:18:21+00:00,2.49.0.1.372.0.220212171821.338815, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-12 20:57:43+00:00,2.49.0.1.372.0.220212205743.124572, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-13 05:08:16+00:00,2.49.0.1.372.0.220213050816.402260, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-13 05:14:41+00:00,2.49.0.1.372.0.220213051441.177604, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-13 10:58:59+00:00,2.49.0.1.372.0.220213105859.801112, warning for ,2; yellow; Moderate,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-14 11:06:08+00:00,2.49.0.1.372.0.220214110608.339896, warning for ,3; orange; Severe,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-14 11:50:33+00:00,2.49.0.1.372.0.220214115033.007349, warning for ,3; orange; Severe,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-14 11:57:57+00:00,2.49.0.1.372.0.220214115757.849285, warning for ,3; orange; Severe,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-14 16:47:40+00:00,2.49.0.1.372.0.220214164740.402653, warning for ,3; orange; Severe,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-14 17:02:59+00:00,2.49.0.1.372.0.220214170259.264256, warning for ,3; orange; Severe,,nan,No weather pattern found,Invalid Event (Warning for only)
2022-02-14 21:51:10+00:00,2.49.0.1.372.0.220214215110.056308, warning for ,3; orange; Severe,,nan,No weather pattern found,Invalid Event (Warning for only)
